sales,transactions,neg
229.08,18,1
257.04,21,1
965.5,1,1
145.68,6,1
246.9,16,1
343.95,11,1
257.73,23,1
453.8,20,1
375.33,24,1
182.47,16,1
2129.5,6,1
74.85,18,1
190.35,15,1
130.81,16,1
2336.5,3,1
1647.5,3,1
308.42,16,1
3267.67,6,1
753.93,10,1
436.85,19,1
2793.2,44,1
487.17,14,1
1515.83,3,1
543.09,15,1
293.71,18,1
506.22,15,1
149.15,17,1
3455.5,3,1
2539.85,25,1
1601.38,2,1
275.27,15,1
1450.83,1,1
144.37,22,1
1095.17,1,1
286.43,42,1
235.77,22,1
667.58,16,1
219.87,18,1
1941.17,1,1
284.69,25,1
185.09,22,1
142.53,8,1
477.81,21,1
166.44,18,1
30.38,4,1
234.06,18,1
4240.67,8,1
152.68,19,1
163.99,18,1
2499.68,7,1
334.53,20,1
415.94,15,1
314.74,15,1
143.76,17,1
239.61,14,1
1390.4,14,1
253.16,24,1
7072.0,3,1
132.52,19,1
726.08,21,1
225.6,29,1
156.55,20,1
204.44,20,1
3977.5,15,1
2145.67,1,1
1688.0,3,1
186.75,17,1
269.16,17,1
235.12,16,1
390.53,15,1
156.81,19,1
161.58,9,1
84.73,17,1
2237.0,1,1
190.86,16,1
406.72,16,1
1839.17,4,1
2629.67,1,1
264.69,16,1
273.4,15,1
148.59,19,1
139.79,19,1
223.72,18,1
4397.0,8,1
4878.68,3,1
366.98,17,1
41.63,16,1
172.44,17,1
129.05,19,1
1637.33,19,1
427.2,16,1
122.79,6,1
272.57,13,1
107.32,22,1
155.37,18,1
1017.75,9,1
217.75,21,1
2466.33,4,1
256.21,18,1
680.07,18,1
94.05,15,1
197.28,16,1
4675.67,2,1
187.35,17,1
208.16,6,1
213.16,18,1
1803.0,1,1
233.56,19,1
2237.33,5,1
1942.6,1,1
1714.33,1,1
172.5,3,1
179.2,28,1
219.23,22,1
275.05,18,1
2409.5,1,1
3131.36,47,1
715.78,15,1
176.68,20,1
648.54,28,1
288.87,17,1
104.68,4,1
223.91,21,1
894.0,20,1
2454.14,8,1
266.71,20,1
331.43,22,1
193.87,17,1
651.56,22,1
335.09,15,1
116.55,16,1
235.87,17,1
134.2,21,1
594.67,21,1
290.9,17,1
2195.17,3,1
2271.75,2,1
135.53,20,1
173.05,16,1
356.15,17,1
218.1,19,1
1611.07,12,1
404.27,6,1
755.73,4,1
1873.5,3,1
1070.67,2,1
233.12,16,1
2494.83,1,1
258.6,10,1
166.15,18,1
137.41,20,1
141.96,20,1
246.93,20,1
1554.0,4,1
200.13,18,1
58.0,18,1
393.77,16,1
1415.83,4,1
2241.12,18,1
335.15,2,1
168.1,18,1
1670.83,10,1
2675.0,4,1
1510.17,4,1
270.74,22,1
221.09,18,1
1287.47,3,1
399.85,17,1
235.31,17,1
272.93,21,1
119.25,18,1
328.57,19,1
243.5,17,1
1528.58,4,1
143.92,19,1
141.23,21,1
262.08,17,1
243.55,15,1
156.84,18,1
451.44,7,1
1429.67,13,1
169.64,16,1
3529.28,1,1
317.85,17,1
465.87,12,1
5817.72,9,1
295.03,19,1
270.46,26,1
1455.31,22,1
576.68,10,1
1601.38,19,1
164.09,13,1
3028.8,6,1
185.35,19,1
2678.87,4,1
225.18,12,1
102.85,2,1
2668.5,8,1
200.61,7,1
303.79,24,1
119.68,17,1
110.44,5,1
246.02,19,1
2759.2,15,1
855.14,19,1
282.03,15,1
416.0,19,1
276.02,7,1
828.93,16,1
719.73,16,1
4872.5,9,1
258.9,23,1
221.64,21,1
457.87,19,1
1573.33,1,1
2227.33,7,1
198.68,14,1
1628.5,50,1
1332.33,1,1
115.21,15,1
526.19,15,1
308.71,20,1
132.16,12,1
147.64,20,1
376.37,17,1
2554.07,5,1
199.3,21,1
2228.2,1,1
263.62,18,1
159.52,21,1
442.55,19,1
1873.3,1,1
390.16,13,1
270.8,13,1
150.8,27,1
493.36,23,1
373.3,20,1
2813.63,1,1
2558.83,1,1
1331.73,1,1
352.04,17,1
567.01,23,1
168.65,10,1
1030.48,20,1
514.17,17,1
266.24,3,1
425.29,4,1
305.54,17,1
324.26,9,1
191.73,20,1
154.64,2,1
121.61,24,1
150.39,16,1
195.05,20,1
332.78,1,1
3394.73,3,1
329.76,19,1
2719.08,4,1
374.53,20,1
326.05,18,1
311.64,15,1
712.13,18,1
203.15,4,1
489.06,21,1
131.7,14,1
2546.5,1,1
2993.68,1,1
1659.0,3,1
1838.83,1,1
749.75,12,1
724.1,18,1
206.49,16,1
514.5,18,1
143.57,20,1
6581.47,1,1
223.59,15,1
2521.13,2,1
714.72,6,1
266.01,19,1
415.72,7,1
201.17,19,1
252.45,7,1
265.52,18,1
223.44,18,1
153.08,21,1
285.55,15,1
377.2,20,1
207.2,19,1
1815.32,1,1
407.8,21,1
287.07,24,1
3613.5,3,1
801.74,22,1
110.22,19,1
1519.42,15,1
226.4,12,1
2551.12,1,1
823.13,11,1
677.04,20,1
695.76,2,1
160.51,22,1
1908.17,4,1
217.46,22,1
354.82,22,1
264.54,6,1
1625.5,5,1
188.77,16,1
155.35,22,1
322.83,18,1
3015.0,4,1
2233.67,1,1
4100.51,17,1
281.68,22,1
311.57,15,1
809.73,21,1
224.83,20,1
148.59,19,1
49.03,19,1
401.28,19,1
1475.33,6,1
209.09,22,1
139.41,7,1
257.65,15,1
301.96,18,1
1560.53,39,1
366.11,19,1
3539.83,5,1
270.67,22,1
329.49,15,1
713.91,19,1
135.69,17,1
1487.2,4,1
548.86,3,1
1807.0,4,1
287.77,11,1
2764.67,1,1
356.1,32,1
590.25,15,1
817.2,1,1
1979.4,10,1
3745.08,2,1
4357.0,7,1
414.92,22,1
161.19,23,1
1589.33,23,1
393.62,13,1
1347.83,1,1
234.63,17,1
293.24,19,1
378.27,1,1
3139.07,5,1
201.37,15,1
3454.32,2,1
282.21,15,1
167.91,17,1
166.56,20,1
178.4,20,1
646.83,15,1
124.9,7,1
423.07,1,1
1676.0,2,1
226.85,12,1
155.67,6,1
3513.2,6,1
310.74,19,1
3455.0,4,1
4240.82,1,1
247.33,20,1
599.0,15,1
139.13,5,1
967.2,26,1
2268.17,1,1
885.92,17,1
142.93,17,1
20.19,14,1
298.81,20,1
2071.5,1,1
394.67,21,1
698.27,18,1
151.5,18,1
750.2,23,1
142.51,26,1
783.53,19,1
195.27,22,1
174.15,18,1
163.5,17,1
4933.07,6,1
367.62,27,1
344.7,19,1
382.17,16,1
333.01,21,1
191.45,13,1
643.13,8,1
313.16,19,1
1493.33,4,1
240.4,21,1
271.98,5,1
187.26,22,1
278.38,17,1
1397.5,8,1
1683.5,3,1
365.21,7,1
528.71,16,1
655.2,21,1
2462.85,5,1
438.13,10,1
2099.28,9,1
2973.67,1,1
186.95,19,1
297.67,7,1
124.89,25,1
240.57,20,1
168.69,7,1
104.48,21,1
3401.45,7,1
214.4,20,1
1919.67,5,1
336.16,20,1
154.4,21,1
179.77,12,1
351.47,20,1
288.45,10,1
270.23,19,1
363.24,23,1
163.66,18,1
129.19,16,1
382.56,21,1
3559.83,6,1
126.99,17,1
123.03,24,1
352.21,22,1
247.52,26,1
188.72,5,1
198.1,18,1
235.09,15,1
358.86,21,1
1514.93,8,1
824.73,15,1
112.09,15,1
270.27,25,1
215.5,19,1
247.88,20,1
3849.73,2,1
1908.0,9,1
395.17,18,1
313.99,15,1
503.13,20,1
193.87,20,1
163.73,15,1
162.29,22,1
1151.0,1,1
458.35,20,1
206.13,23,1
301.15,17,1
801.67,20,1
4665.03,1,1
269.57,15,1
1912.83,1,1
139.79,20,1
159.82,22,1
242.99,20,1
151.45,6,1
214.52,17,1
114.17,24,1
1057.93,1,1
1210.67,2,1
144.38,9,1
159.01,19,1
680.9,7,1
195.89,15,1
414.19,21,1
129.16,22,1
179.39,16,1
186.92,18,1
217.72,19,1
1819.67,2,1
100.6,6,1
392.87,19,1
228.64,21,1
1787.07,1,1
246.88,12,1
1595.49,15,1
230.08,4,1
203.18,20,1
220.72,20,1
591.66,18,1
238.08,49,1
2192.32,5,1
158.74,18,1
442.1,22,1
1632.6,10,1
417.99,24,1
1433.28,22,1
827.0,15,1
698.67,22,1
416.42,21,1
221.74,5,1
359.56,19,1
113.17,19,1
494.62,17,1
769.86,6,1
258.66,21,1
228.6,3,1
1212.93,21,1
126.35,11,1
748.48,22,1
509.9,16,1
274.57,18,1
343.87,23,1
293.21,19,1
165.48,22,1
356.89,18,1
179.01,19,1
500.24,3,1
1554.83,12,1
2487.33,4,1
214.25,10,1
186.98,1,1
1698.2,6,1
221.12,23,1
224.86,17,1
952.7,5,1
132.77,18,1
238.33,19,1
573.57,15,1
127.55,21,1
607.73,18,1
200.13,21,1
394.56,3,1
173.2,15,1
5868.4,4,1
216.15,15,1
1648.33,1,1
203.6,19,1
366.53,21,1
1929.17,1,1
334.9,18,1
280.4,19,1
243.35,15,1
2956.63,7,1
304.75,24,1
2002.0,3,1
246.64,18,1
3155.5,1,1
158.98,25,1
141.39,15,1
204.93,18,1
334.46,19,1
294.51,5,1
1648.67,33,1
243.26,17,1
1789.0,1,1
1688.67,1,1
203.85,20,1
234.35,24,1
274.4,19,1
893.74,17,1
245.08,17,1
3085.33,7,1
199.6,54,1
159.08,3,1
1049.33,9,1
1524.83,1,1
439.63,22,1
183.66,17,1
809.44,17,1
140.27,21,1
977.67,16,1
269.81,22,1
2027.33,3,1
176.74,12,1
369.26,20,1
201.17,17,1
1437.33,1,1
211.19,26,1
189.0,21,1
324.8,9,1
3538.67,10,1
583.97,6,1
233.26,19,1
201.43,22,1
304.86,16,1
294.9,16,1
165.29,18,1
221.99,17,1
364.63,6,1
433.97,22,1
171.18,16,1
455.99,9,1
386.93,23,1
233.45,20,1
791.32,23,1
2181.67,7,1
364.56,22,1
4541.42,4,1
177.39,19,1
4929.17,1,1
504.54,19,1
1884.33,1,1
3558.33,2,1
225.59,19,1
322.77,17,1
327.72,21,1
138.86,30,1
135.79,22,1
2766.67,2,1
298.72,24,1
179.03,23,1
247.41,16,1
531.79,18,1
176.63,15,1
250.29,8,1
266.59,16,1
1263.67,8,1
244.23,15,1
227.49,16,1
141.73,14,1
312.35,17,1
419.99,6,1
132.67,20,1
127.17,19,1
1395.17,7,1
202.89,10,1
499.79,19,1
174.34,18,1
147.81,11,1
323.51,23,1
5010.85,1,1
218.61,19,1
3440.45,1,1
510.82,19,1
592.25,18,1
345.28,21,1
1174.07,1,1
3069.83,6,1
227.77,12,1
212.32,19,1
3540.16,1,1
128.32,9,1
1917.5,2,1
315.33,22,1
278.51,29,1
164.53,16,1
331.15,17,1
455.72,18,1
400.43,17,1
90.84,17,1
338.67,6,1
140.93,10,1
182.17,14,1
319.35,21,1
1618.67,1,1
168.0,20,1
3326.33,7,1
445.96,21,1
493.2,20,1
823.87,21,1
163.05,21,1
3170.83,1,1
205.33,38,1
3142.67,19,1
191.97,19,1
359.79,14,1
1862.17,5,1
98.87,18,1
191.65,18,1
119.27,21,1
669.93,13,1
237.19,19,1
345.63,4,1
278.17,21,1
128.64,18,1
329.3,13,1
341.83,6,1
411.9,21,1
2112.4,18,1
667.33,21,1
501.12,15,1
1430.17,4,1
393.55,5,1
367.09,16,1
323.56,9,1
332.63,20,1
536.57,4,1
198.02,17,1
98.1,1,1
285.6,23,1
2244.67,3,1
534.9,12,1
293.3,22,1
287.06,24,1
3791.0,1,1
4424.67,3,1
153.49,18,1
298.21,10,1
293.7,9,1
122.69,8,1
181.14,19,1
383.41,18,1
177.99,18,1
224.15,18,1
878.0,21,1
180.4,18,1
577.13,19,1
108.04,20,1
558.65,21,1
302.83,15,1
179.71,21,1
1561.04,19,1
773.64,18,1
251.22,17,1
1896.33,3,1
355.98,14,1
293.23,14,1
228.42,18,1
414.69,16,1
231.1,15,1
2034.67,1,1
349.31,18,1
297.33,17,1
311.94,11,1
499.2,3,1
164.15,18,1
112.27,21,1
198.57,22,1
346.57,17,1
275.53,10,1
443.21,21,1
1706.33,2,1
416.36,4,1
623.38,19,1
192.05,20,1
172.6,3,1
544.24,21,1
288.61,23,1
2091.83,3,1
614.31,25,1
166.21,19,1
292.08,6,1
757.27,7,1
467.8,12,1
196.26,8,1
227.9,19,1
2081.33,8,1
437.07,19,1
5210.0,1,1
114.0,6,1
98.17,4,1
317.65,9,1
455.56,3,1
145.32,8,1
453.71,19,1
232.16,16,1
346.77,26,1
2699.0,2,1
221.01,19,1
259.62,4,1
2378.0,3,1
237.36,17,1
286.53,24,1
298.1,10,1
379.83,19,1
504.86,20,1
301.28,15,1
1028.0,5,1
1948.83,8,1
214.85,21,1
173.41,21,1
708.07,18,1
1963.0,1,1
210.62,1,1
145.6,17,1
279.49,21,1
261.87,19,1
309.27,24,1
285.89,21,1
4046.25,9,1
4434.5,3,1
232.56,19,1
130.69,18,1
402.08,17,1
1294.28,13,1
2411.07,1,1
287.96,18,1
174.0,21,1
225.45,19,1
285.84,12,1
326.45,10,1
223.87,19,1
592.51,18,1
179.07,20,1
228.34,19,1
226.75,22,1
1117.05,20,1
115.29,24,1
1050.65,18,1
171.6,14,1
279.49,9,1
2460.27,9,1
291.6,24,1
1637.5,1,1
2777.47,19,1
349.6,21,1
1432.17,4,1
642.16,21,1
273.56,18,1
2786.27,13,1
2221.67,1,1
1069.72,1,1
596.21,19,1
2662.5,6,1
1582.17,2,1
300.78,17,1
289.23,16,1
433.03,15,1
172.77,18,1
505.02,20,1
2654.33,1,1
189.61,20,1
129.56,7,1
501.82,18,1
167.39,23,1
566.31,20,1
123.09,6,1
378.51,21,1
2627.08,1,1
310.51,18,1
295.41,20,1
196.04,17,1
172.85,20,1
2388.5,6,1
1237.0,1,1
824.2,24,1
430.8,16,1
206.27,21,1
182.15,21,1
191.98,20,1
181.56,16,1
155.97,17,1
392.56,2,1
243.68,19,1
204.74,18,1
280.13,9,1
329.4,16,1
157.1,20,1
312.84,18,1
272.17,22,1
474.19,22,1
281.89,18,1
4757.13,5,1
158.59,16,1
184.56,18,1
218.26,8,1
136.99,15,1
2736.0,3,1
300.25,12,1
239.22,21,1
2453.4,3,1
338.13,23,1
2738.33,9,1
268.85,7,1
154.09,18,1
1940.67,1,1
149.66,15,1
280.88,18,1
154.08,13,1
987.07,27,1
2894.67,5,1
173.18,18,1
2810.17,1,1
566.23,7,1
194.46,19,1
171.97,19,1
478.02,21,1
569.53,15,1
164.47,14,1
361.75,2,1
1526.0,10,1
249.5,24,1
278.34,12,1
755.3,18,1
331.65,15,1
2384.67,1,1
144.15,18,1
278.27,23,1
1059.33,1,1
827.12,12,1
327.09,4,1
2259.18,3,1
511.3,19,1
327.53,20,1
233.19,6,1
257.75,16,1
142.23,19,1
1339.87,9,1
177.33,16,1
402.05,17,1
932.88,18,1
231.99,15,1
698.61,19,1
238.1,17,1
412.21,23,1
1479.66,23,1
388.82,18,1
418.19,25,1
211.84,22,1
1982.93,17,1
254.97,17,1
548.93,23,1
163.92,17,1
388.17,15,1
2264.82,2,1
126.45,12,1
128.34,10,1
359.92,16,1
187.22,2,1
173.31,18,1
447.48,22,1
266.65,19,1
3713.0,3,1
568.03,18,1
349.75,20,1
263.25,18,1
2373.33,1,1
3543.83,5,1
337.21,21,1
2436.0,3,1
648.2,18,1
174.59,12,1
198.04,3,1
1477.33,6,1
1970.83,1,1
1397.5,2,1
213.99,23,1
305.25,8,1
498.98,20,1
245.41,14,1
309.73,21,1
1994.8,2,1
2553.46,2,1
196.27,50,1
2855.45,1,1
227.12,16,1
2863.47,4,1
133.64,13,1
823.04,11,1
911.65,18,1
450.53,17,1
610.32,19,1
182.0,17,1
2716.67,7,1
197.74,28,1
479.75,21,1
283.71,23,1
2055.6,16,1
712.09,17,1
361.51,17,1
232.43,20,1
983.47,21,1
1208.33,1,1
366.67,3,1
535.73,10,1
384.83,17,1
1237.5,1,1
338.38,16,1
3713.23,5,1
145.35,7,1
583.74,22,1
2878.83,4,1
139.8,17,1
356.96,19,1
1212.75,6,1
2070.03,27,1
1749.49,19,1
563.2,20,1
284.06,12,1
378.99,26,1
478.25,19,1
167.1,25,1
252.65,3,1
298.97,21,1
147.6,5,1
406.11,19,1
440.4,24,1
2232.93,5,1
317.71,58,1
1765.21,13,1
2869.5,2,1
182.25,19,1
210.19,25,1
3223.33,8,1
420.32,19,1
301.27,15,1
2602.67,1,1
421.3,26,1
296.33,19,1
365.67,5,1
146.67,17,1
517.87,23,1
282.84,20,1
2537.2,26,1
200.07,15,1
1371.5,8,1
409.33,4,1
285.47,16,1
452.47,21,1
119.05,15,1
1484.91,24,1
160.04,22,1
324.29,17,1
235.81,15,1
235.42,27,1
2308.33,10,1
165.41,18,1
1610.67,1,1
182.19,21,1
306.06,17,1
3508.83,4,1
830.47,8,1
1328.2,15,1
237.31,19,1
455.62,20,1
386.32,7,1
330.4,18,1
1950.0,1,1
601.21,18,1
2166.02,1,1
748.54,14,1
2931.83,7,1
193.73,18,1
1756.83,4,1
676.7,24,1
352.53,21,1
261.93,21,1
219.63,4,1
1256.27,8,1
191.43,22,1
2678.83,10,1
441.13,9,1
229.32,18,1
418.64,20,1
327.48,10,1
831.2,15,1
389.71,15,1
363.75,20,1
2126.58,1,1
4215.25,1,1
598.72,5,1
322.14,7,1
3440.8,33,1
209.98,12,1
151.0,17,1
216.55,22,1
173.67,18,1
534.56,17,1
3303.5,8,1
465.72,14,1
398.42,16,1
1612.35,18,1
1809.38,2,1
766.88,4,1
478.05,18,1
2796.73,1,1
702.31,17,1
136.67,5,1
378.64,21,1
365.93,3,1
2046.33,1,1
226.35,9,1
238.65,15,1
181.41,17,1
255.75,14,1
509.96,7,1
287.37,15,1
2542.2,3,1
2057.33,6,1
185.68,13,1
300.26,17,1
2038.4,9,1
793.22,7,1
241.66,22,1
134.85,15,1
187.81,14,1
238.7,17,1
2261.0,2,1
212.91,18,1
109.79,24,1
129.23,24,1
293.43,25,1
140.53,9,1
228.21,19,1
2538.33,1,1
542.37,17,1
1508.93,20,1
146.25,16,1
1523.83,1,1
563.97,12,1
204.0,20,1
1739.33,7,1
2264.43,1,1
347.67,20,1
515.76,18,1
317.97,20,1
120.35,20,1
389.5,21,1
415.68,23,1
174.27,15,1
251.83,15,1
153.44,35,1
257.59,15,1
191.45,23,1
414.93,20,1
3049.5,1,1
159.14,18,1
191.58,1,1
715.6,20,1
122.88,25,1
2355.83,1,1
297.3,13,1
499.87,19,1
192.8,18,1
270.17,24,1
255.66,17,1
408.23,18,1
2802.17,1,1
295.6,15,1
382.91,19,1
189.01,23,1
407.83,25,1
819.53,18,1
215.16,10,1
9061.43,5,1
100.44,11,1
240.93,18,1
270.0,19,1
164.61,15,1
593.09,22,1
93.13,17,1
2273.83,4,1
148.07,6,1
1165.8,15,1
2481.33,2,1
267.97,15,1
162.45,18,1
353.77,15,1
308.65,13,1
137.59,19,1
294.23,18,1
191.11,18,1
341.07,15,1
423.01,4,1
2617.07,18,1
2085.62,21,1
724.05,21,1
219.26,19,1
1686.67,5,1
222.61,2,1
2216.5,1,1
2199.0,1,1
302.0,13,1
577.09,23,1
480.5,18,1
1477.0,9,1
512.63,23,1
158.83,18,1
185.92,16,1
2107.3,1,1
176.57,20,1
272.32,20,1
569.15,15,1
265.16,20,1
260.83,18,1
230.1,22,1
2273.92,5,1
201.89,6,1
186.9,19,1
160.48,15,1
427.19,4,1
416.29,20,1
352.69,10,1
1486.67,4,1
440.32,14,1
103.18,21,1
501.63,15,1
258.63,11,1
408.88,8,1
239.08,11,1
1859.4,3,1
256.7,19,1
169.64,21,1
1968.17,1,1
-22.85,15,-1
356.57,15,1
3140.33,5,1
2419.0,5,1
186.97,17,1
829.3,11,1
2506.83,6,1
521.6,3,1
342.06,11,1
200.59,20,1
217.64,23,1
276.48,15,1
411.5,12,1
291.58,15,1
175.07,21,1
1740.0,7,1
237.54,21,1
155.28,19,1
357.05,19,1
206.9,19,1
485.71,8,1
192.72,22,1
284.8,1,1
270.42,21,1
475.9,12,1
264.72,19,1
345.12,12,1
429.84,10,1
1303.73,22,1
267.37,18,1
252.95,18,1
260.48,13,1
346.48,24,1
424.9,21,1
289.28,18,1
550.2,15,1
362.69,18,1
514.93,12,1
301.22,15,1
1688.7,12,1
1976.0,2,1
898.95,18,1
964.4,23,1
444.5,19,1
346.15,22,1
492.27,13,1
159.87,17,1
171.29,10,1
1284.8,18,1
405.09,19,1
3105.18,6,1
265.08,18,1
330.48,15,1
250.46,20,1
198.15,16,1
515.97,22,1
262.45,16,1
510.02,11,1
223.48,18,1
173.77,18,1
204.24,15,1
251.12,19,1
953.4,17,1
198.08,17,1
634.31,8,1
343.77,7,1
134.51,13,1
164.04,15,1
246.8,19,1
610.45,21,1
3080.35,7,1
175.66,22,1
1597.67,2,1
225.46,21,1
1255.13,19,1
149.5,18,1
1560.52,19,1
2704.22,1,1
122.88,18,1
1352.0,6,1
122.2,17,1
383.5,20,1
2469.67,5,1
4146.0,1,1
325.49,16,1
247.26,28,1
366.03,14,1
1519.93,1,1
1249.5,6,1
2069.82,1,1
2139.5,1,1
2670.2,7,1
705.26,21,1
2566.17,9,1
482.08,6,1
359.05,18,1
440.94,19,1
600.21,6,1
293.3,23,1
764.57,9,1
366.91,9,1
207.0,10,1
332.87,12,1
2631.5,6,1
378.49,22,1
307.18,25,1
3236.5,7,1
190.83,9,1
2263.73,2,1
2154.33,2,1
332.82,22,1
207.49,22,1
351.98,15,1
2869.5,6,1
357.64,17,1
454.9,15,1
492.84,24,1
1970.83,3,1
321.24,19,1
4304.67,5,1
460.96,9,1
522.53,13,1
768.99,15,1
376.58,22,1
582.94,23,1
428.06,16,1
3205.83,1,1
431.93,19,1
434.25,14,1
293.39,20,1
3198.0,6,1
196.15,22,1
399.8,11,1
192.37,22,1
192.78,11,1
3209.18,5,1
615.23,14,1
2085.2,5,1
218.01,19,1
42.0,17,1
300.27,15,1
175.45,22,1
367.68,23,1
358.37,23,1
2144.17,2,1
203.49,20,1
29.23,10,1
211.99,21,1
350.38,17,1
122.73,18,1
1877.4,1,1
244.4,15,1
29.4,9,1
371.43,21,1
3688.17,3,1
236.48,12,1
1503.84,1,1
148.73,23,1
2622.97,7,1
2262.43,5,1
177.45,7,1
570.54,18,1
807.79,19,1
412.66,21,1
544.93,1,1
156.16,20,1
156.1,21,1
369.16,18,1
325.17,6,1
4279.67,7,1
139.41,19,1
4552.17,4,1
816.56,23,1
330.7,20,1
3578.0,4,1
112.89,17,1
1440.57,25,1
1729.8,1,1
404.91,18,1
3899.67,3,1
3202.12,7,1
311.84,17,1
268.57,24,1
292.14,19,1
357.17,16,1
230.29,18,1
152.93,19,1
216.16,9,1
2911.04,8,1
1424.19,23,1
144.14,7,1
444.93,16,1
258.04,23,1
386.88,16,1
269.37,20,1
297.31,21,1
1603.2,2,1
121.79,21,1
2507.83,5,1
525.87,18,1
3983.83,4,1
1262.0,2,1
288.23,18,1
2683.85,1,1
441.48,18,1
151.92,18,1
215.79,19,1
154.32,27,1
313.92,17,1
556.11,20,1
3985.54,4,1
345.7,15,1
220.55,20,1
78.52,21,1
264.8,18,1
6725.55,6,1
2240.67,8,1
2217.33,2,1
1321.48,5,1
550.37,11,1
333.71,15,1
311.13,15,1
385.39,21,1
203.36,27,1
3862.83,1,1
159.54,7,1
792.83,3,1
202.88,15,1
2806.5,3,1
981.5,9,1
178.57,18,1
1833.17,1,1
290.68,27,1
460.85,15,1
125.68,17,1
260.36,25,1
330.42,17,1
1997.12,4,1
1480.5,8,1
273.73,21,1
3306.0,7,1
312.99,19,1
2492.17,1,1
351.09,25,1
312.84,18,1
260.43,20,1
225.01,5,1
1451.67,5,1
468.43,42,1
238.32,21,1
251.31,18,1
331.55,18,1
389.75,15,1
3345.17,4,1
270.38,15,1
253.37,11,1
267.15,21,1
183.87,21,1
125.24,3,1
166.15,15,1
219.43,21,1
223.97,20,1
414.89,16,1
162.52,17,1
1648.33,1,1
477.75,1,1
247.47,19,1
1607.17,6,1
101.61,20,1
146.88,17,1
236.32,15,1
2750.17,9,1
2816.33,1,1
349.62,20,1
243.94,16,1
1767.13,4,1
152.16,18,1
209.41,15,1
356.89,19,1
1456.67,8,1
314.48,21,1
192.92,19,1
272.93,19,1
2451.5,1,1
1518.27,1,1
361.01,17,1
230.95,16,1
185.47,20,1
266.11,18,1
223.16,22,1
1187.83,3,1
259.33,17,1
184.76,8,1
304.47,18,1
245.1,20,1
1975.17,6,1
3647.67,1,1
284.9,18,1
3660.58,1,1
506.76,15,1
135.12,17,1
206.81,16,1
298.65,4,1
137.51,17,1
252.25,18,1
199.73,11,1
251.2,15,1
581.12,20,1
1508.4,22,1
2033.73,16,1
545.37,17,1
3306.33,3,1
139.19,13,1
217.39,18,1
376.5,13,1
260.84,14,1
1100.6,1,1
562.0,13,1
484.71,13,1
29.4,20,1
490.85,7,1
1001.73,18,1
218.59,21,1
263.8,18,1
173.85,13,1
42.57,21,1
667.93,6,1
3413.67,5,1
475.83,20,1
2800.33,6,1
199.42,16,1
2424.0,5,1
327.33,11,1
230.11,17,1
208.36,29,1
513.45,19,1
127.49,24,1
427.28,17,1
313.4,12,1
761.57,2,1
192.99,22,1
148.39,15,1
430.03,20,1
2334.4,4,1
2369.0,1,1
3632.2,6,1
2518.33,3,1
704.53,18,1
160.21,18,1
186.07,18,1
161.12,20,1
1561.67,5,1
3442.67,5,1
205.41,15,1
185.6,18,1
3377.5,2,1
145.79,17,1
137.96,23,1
189.14,25,1
146.85,18,1
2920.74,15,1
268.8,23,1
512.17,19,1
243.19,21,1
182.47,9,1
273.33,20,1
306.13,14,1
415.43,17,1
376.58,11,1
316.09,23,1
227.52,18,1
261.24,17,1
264.61,14,1
325.24,8,1
291.62,19,1
791.39,18,1
553.58,15,1
184.84,19,1
258.29,15,1
2679.73,1,1
212.32,16,1
349.07,17,1
2052.17,1,1
1793.6,22,1
315.41,19,1
225.47,17,1
510.54,19,1
411.13,18,1
731.33,20,1
245.56,19,1
120.09,5,1
330.65,15,1
274.08,10,1
397.48,17,1
370.61,21,1
3719.3,1,1
433.27,19,1
514.88,16,1
775.41,18,1
416.98,17,1
499.71,12,1
1778.67,5,1
1020.7,21,1
1382.59,17,1
342.26,3,1
365.07,14,1
874.8,13,1
245.27,10,1
133.75,21,1
227.0,1,1
3028.78,1,1
297.66,20,1
192.4,20,1
198.3,20,1
222.7,15,1
494.96,10,1
277.92,21,1
163.27,19,1
185.24,17,1
5250.5,5,1
2083.67,2,1
999.17,1,1
236.69,18,1
165.77,15,1
191.03,7,1
393.31,22,1
302.24,20,1
3035.67,1,1
161.67,22,1
3128.45,1,1
150.49,19,1
353.01,11,1
230.7,17,1
1968.13,12,1
279.45,18,1
175.41,18,1
354.54,39,1
3048.17,2,1
143.71,17,1
420.99,22,1
526.02,10,1
131.33,12,1
596.89,16,1
409.13,21,1
2980.68,2,1
1906.17,1,1
392.6,24,1
1170.5,5,1
2729.17,8,1
3243.83,2,1
162.75,12,1
2608.33,1,1
707.72,11,1
3014.83,2,1
136.08,12,1
177.85,13,1
262.69,16,1
2209.17,5,1
519.5,17,1
189.09,5,1
637.67,13,1
138.16,2,1
2051.18,5,1
310.64,24,1
1164.71,14,1
118.92,17,1
2818.83,1,1
528.38,11,1
2877.12,1,1
469.98,21,1
1473.0,1,1
4051.06,1,1
380.17,15,1
589.19,14,1
3570.33,4,1
820.55,19,1
1399.23,5,1
2836.38,5,1
1483.47,6,1
1978.53,7,1
127.83,19,1
409.15,19,1
193.39,20,1
361.9,21,1
122.93,20,1
473.89,14,1
286.62,16,1
313.98,12,1
293.73,21,1
1751.17,4,1
1783.47,2,1
208.45,21,1
223.54,10,1
181.6,18,1
291.63,19,1
161.19,12,1
451.73,19,1
137.59,19,1
999.17,3,1
197.71,17,1
2946.0,2,1
141.89,19,1
4336.83,1,1
381.45,22,1
